trapped.pig.uniq.id,pot.helper.uniq.id,trial,uniq.group,Test_subj.opens.testbox,Test_subj.opens.emptybox.to20,Sep_rate.open.anybox,daily.test.order.within.group,group.test.order,test.day,related,trapped.before,pothelper.sex,famil.rate.open.anybox,dur.look.testwindow.s,rate.look.testwindow.s.per.min,prop.look.test.window,dur.look.emptywindow.s,rate.look.emptywindow.s.per.min,prop.look.emptywindow,lat.helped.min,trapped.pig.sow,trapped.pig.sex,pothelper.sow,location.test.box,date,Sep_numtimes.open.testbox,Sep_numtimes.open.emptybox,Sep_rate.open.testbox_permin,Sep_rate.open.emptybox_permin,famil.rate.curio.min
DG3_F_2,DG3_F_5,DG3_F2_211020,DG3_F,0,0,0,2,6,3,y,y,Female,0.143333333,3.04,0.152,0.002533333,6.8,0.34,0.005666667,20,6271,m,6271,side,21.10.20,0,0,0,0,0.446666667
DG3_F_2,DG3_F_6,DG3_F2_211020,DG3_F,0,0,0,2,6,3,n,y,Male,0.026666667,33,1.65,0.0275,15.12,0.756,0.0126,20,6271,m,6369,side,21.10.20,0,0,0,0,0.273333333
DG3_F_2,DG3_F_7,DG3_F2_211020,DG3_F,0,0,0,2,6,3,n,y,Male,0.02,0,0,0,0,0,0,20,6271,m,6369,side,21.10.20,0,0,0,0,0.386666667
DG3_F_2,DG3_F_8,DG3_F2_211020,DG3_F,0,0,0,2,6,3,n,n,Male,0.003333333,0,0,0,0,0,0,20,6271,m,6369,side,21.10.20,0,0,0,0,0.23
DG3_F_2,DG3_F_9,DG3_F2_211020,DG3_F,0,0,0,2,6,3,n,y,Female,0.03,0,0,0,0,0,0,20,6271,m,6369,side,21.10.20,0,0,0,0,0.29
DG3_F_3,DG3_F_1,DG3_F3_231020,DG3_F,1,0,0,2,10,5,y,y,Male,0.04,19.44,12.25081399,0.204180233,0,0,0,1.586833333,6271,f,6271,side,23.10.20,0,0,0,0,0.39
DG3_F_3,DG3_F_10,DG3_F3_231020,DG3_F,0,0,0,2,10,5,n,y,Female,0.043333333,0,0,0,0,0,0,1.586833333,6271,f,6369,side,23.10.20,0,0,0,0,0.263333333
DG3_F_3,DG3_F_2,DG3_F3_231020,DG3_F,0,0,0,2,10,5,y,y,Male,0.06,29.52,18.60308791,0.310051465,0,0,0,1.586833333,6271,f,6271,side,23.10.20,0,0,0,0,0.38
DG3_F_3,DG3_F_4,DG3_F3_231020,DG3_F,0,0,0,2,10,5,y,y,Female,0.096666667,58.24,36.70202711,0.611700452,0,0,0,1.586833333,6271,f,6271,side,23.10.20,0,0,0,0,0.41
DG3_F_3,DG3_F_5,DG3_F3_231020,DG3_F,0,1,0,2,10,5,y,y,Female,0.143333333,15.28,9.629240628,0.160487344,0,0,0,1.586833333,6271,f,6271,side,23.10.20,0,0,0,0,0.446666667
DG3_F_3,DG3_F_6,DG3_F3_231020,DG3_F,0,0,0,2,10,5,n,y,Male,0.026666667,0,0,0,0,0,0,1.586833333,6271,f,6369,side,23.10.20,0,0,0,0,0.273333333
DG3_F_3,DG3_F_7,DG3_F3_231020,DG3_F,0,0,0,2,10,5,n,y,Male,0.02,0,0,0,0,0,0,1.586833333,6271,f,6369,side,23.10.20,0,0,0,0,0.386666667
DG3_F_3,DG3_F_8,DG3_F3_231020,DG3_F,0,0,0,2,10,5,n,y,Male,0.003333333,0,0,0,0,0,0,1.586833333,6271,f,6369,side,23.10.20,0,0,0,0,0.23
DG3_F_3,DG3_F_9,DG3_F3_231020,DG3_F,0,0,0,2,10,5,n,y,Female,0.03,0,0,0,0,0,0,1.586833333,6271,f,6369,side,23.10.20,0,0,0,0,0.29
DG3_F_4,DG3_F_1,DG3_F4_221020,DG3_F,0,0,0,2,8,4,y,n,Male,0.04,0,0,0,0,0,0,0.986166667,6271,f,6271,front,22.10.20,0,0,0,0,0.39
DG3_F_4,DG3_F_10,DG3_F4_221020,DG3_F,0,0,0.172235618,2,8,4,n,y,Female,0.043333333,2,2.028054757,0.033800913,0,0,0,0.986166667,6271,f,6369,front,22.10.20,0,1,0,0.172235618,0.263333333
DG3_F_4,DG3_F_2,DG3_F4_221020,DG3_F,0,0,0,2,8,4,y,y,Male,0.06,0,0,0,0,0,0,0.986166667,6271,f,6271,front,22.10.20,0,0,0,0,0.38
DG3_F_4,DG3_F_3,DG3_F4_221020,DG3_F,0,0,0,2,8,4,y,n,Female,0.046666667,35.96,36.46442453,0.607740409,0,0,0,0.986166667,6271,f,6271,front,22.10.20,0,0,0,0,0.326666667
DG3_F_4,DG3_F_5,DG3_F4_221020,DG3_F,0,1,0,2,8,4,y,y,Female,0.143333333,0,0,0,0,0,0,0.986166667,6271,f,6271,front,22.10.20,0,0,0,0,0.446666667
DG3_F_4,DG3_F_6,DG3_F4_221020,DG3_F,0,0,0,2,8,4,n,y,Male,0.026666667,4.32,4.380598275,0.073009971,0,0,0,0.986166667,6271,f,6369,front,22.10.20,0,0,0,0,0.273333333
DG3_F_4,DG3_F_7,DG3_F4_221020,DG3_F,1,0,0,2,8,4,n,y,Male,0.02,0,0,0,0,0,0,0.986166667,6271,f,6369,front,22.10.20,0,0,0,0,0.386666667
DG3_F_4,DG3_F_8,DG3_F4_221020,DG3_F,0,0,0,2,8,4,n,y,Male,0.003333333,0,0,0,0,0,0,0.986166667,6271,f,6369,front,22.10.20,0,0,0,0,0.23
DG3_F_4,DG3_F_9,DG3_F4_221020,DG3_F,0,0,0,2,8,4,n,y,Female,0.03,0,0,0,0,0,0,0.986166667,6271,f,6369,front,22.10.20,0,0,0,0,0.29
DG3_F_5,DG3_F_1,DG3_F5_201020,DG3_F,0,0,0,2,4,2,y,n,Male,0.04,37.64,2.782068813,0.046367814,0,0,0,13.5295,6271,f,6271,front,20.10.20,0,0,0,0,0.39
DG3_F_5,DG3_F_10,DG3_F5_201020,DG3_F,0,0,0,2,4,2,n,y,Female,0.043333333,6.48,0.478953398,0.007982557,0,0,0,13.5295,6271,f,6369,front,20.10.20,0,0,0,0,0.263333333
DG3_F_5,DG3_F_2,DG3_F5_201020,DG3_F,0,0,0,2,4,2,y,n,Male,0.06,84.96,6.27961122,0.104660187,39.36,2.909198418,0.04848664,13.5295,6271,f,6271,front,20.10.20,0,0,0,0,0.38
DG3_F_5,DG3_F_3,DG3_F5_201020,DG3_F,1,0,0,2,4,2,y,n,Female,0.046666667,91.64,6.77334713,0.112889119,0,0,0,13.5295,6271,f,6271,front,20.10.20,0,0,0,0,0.326666667
DG3_F_5,DG3_F_4,DG3_F5_201020,DG3_F,0,0,0,2,4,2,y,n,Female,0.096666667,107,7.908644074,0.131810735,5.8,0.428692856,0.007144881,13.5295,6271,f,6271,front,20.10.20,0,0,0,0,0.41
DG3_F_5,DG3_F_6,DG3_F5_201020,DG3_F,0,0,0,2,4,2,n,y,Male,0.026666667,0,0,0,0,0,0,13.5295,6271,f,6369,front,20.10.20,0,0,0,0,0.273333333
DG3_F_5,DG3_F_7,DG3_F5_201020,DG3_F,0,1,0,2,4,2,n,n,Male,0.02,216.84,16.02719982,0.267119997,2.4,0.177390147,0.002956502,13.5295,6271,f,6369,front,20.10.20,0,0,0,0,0.386666667
DG3_F_5,DG3_F_8,DG3_F5_201020,DG3_F,0,0,0,2,4,2,n,n,Male,0.003333333,84.88,6.273698215,0.104561637,0,0,0,13.5295,6271,f,6369,front,20.10.20,0,0,0,0,0.23
DG3_F_5,DG3_F_9,DG3_F5_201020,DG3_F,0,0,0,2,4,2,n,y,Female,0.03,2,0.147825123,0.002463752,0,0,0,13.5295,6271,f,6369,front,20.10.20,0,0,0,0,0.29
DG3_F_6,DG3_F_1,DG3_F6_201020,DG3_F,0,0,0,1,3,2,n,n,Male,0.04,7.76,2.351515152,0.039191919,0,0,0,3.3,6369,m,6271,side,20.10.20,0,0,0,0,0.39
DG3_F_6,DG3_F_10,DG3_F6_201020,DG3_F,0,0,0,1,3,2,y,y,Female,0.043333333,17.08,5.175757576,0.086262626,0,0,0,3.3,6369,m,6369,side,20.10.20,0,0,0,0,0.263333333
DG3_F_6,DG3_F_2,DG3_F6_201020,DG3_F,0,0,0,1,3,2,n,n,Male,0.06,11.36,3.442424242,0.057373737,0,0,0,3.3,6369,m,6271,side,20.10.20,0,0,0,0,0.38
DG3_F_6,DG3_F_3,DG3_F6_201020,DG3_F,0,0,0,1,3,2,n,n,Female,0.046666667,2.72,0.824242424,0.013737374,0.56,0.16969697,0.002828283,3.3,6369,m,6271,side,20.10.20,0,0,0,0,0.326666667
DG3_F_6,DG3_F_4,DG3_F6_201020,DG3_F,0,0,0,1,3,2,n,n,Female,0.096666667,0.96,0.290909091,0.004848485,0,0,0,3.3,6369,m,6271,side,20.10.20,0,0,0,0,0.41
DG3_F_6,DG3_F_5,DG3_F6_201020,DG3_F,0,0,0,1,3,2,n,n,Female,0.143333333,17.8,5.393939394,0.08989899,0,0,0,3.3,6369,m,6271,side,20.10.20,0,0,0,0,0.446666667
DG3_F_6,DG3_F_7,DG3_F6_201020,DG3_F,0,0,0,1,3,2,y,n,Male,0.02,31.36,9.503030303,0.158383838,0,0,0,3.3,6369,m,6369,side,20.10.20,0,0,0,0,0.386666667
DG3_F_6,DG3_F_8,DG3_F6_201020,DG3_F,0,0,0,1,3,2,y,n,Male,0.003333333,0,0,0,0,0,0,3.3,6369,m,6369,side,20.10.20,0,0,0,0,0.23
DG3_F_6,DG3_F_9,DG3_F6_201020,DG3_F,0,1,0.345741616,1,3,2,y,y,Female,0.03,0,0,0,0,0,0,3.3,6369,m,6369,side,20.10.20,0,2,0,0.345741616,0.29
DG3_F_7,DG3_F_1,DG3_F7_211020,DG3_F,0,0,0,1,5,3,n,n,Male,0.04,11,7.98161809,0.133026968,0,0,0,1.378166667,6369,m,6271,front,21.10.20,0,0,0,0,0.39
DG3_F_7,DG3_F_10,DG3_F7_211020,DG3_F,0,0,0,1,5,3,y,y,Female,0.043333333,0,0,0,0,0,0,1.378166667,6369,m,6369,front,21.10.20,0,0,0,0,0.263333333
DG3_F_7,DG3_F_2,DG3_F7_211020,DG3_F,0,0,0,1,5,3,n,n,Male,0.06,9.24,6.704559195,0.111742653,0,0,0,1.378166667,6369,m,6271,front,21.10.20,0,0,0,0,0.38
DG3_F_7,DG3_F_3,DG3_F7_211020,DG3_F,1,0,0,1,5,3,n,n,Female,0.046666667,15.32,11.11621719,0.185270287,0,0,0,1.378166667,6369,m,6271,front,21.10.20,0,0,0,0,0.326666667
DG3_F_7,DG3_F_4,DG3_F7_211020,DG3_F,0,0,0,1,5,3,n,n,Female,0.096666667,30.6,22.20341032,0.370056839,0,0,0,1.378166667,6369,m,6271,front,21.10.20,0,0,0,0,0.41
DG3_F_7,DG3_F_5,DG3_F7_211020,DG3_F,0,0,0,1,5,3,n,y,Female,0.143333333,11.16,8.097714353,0.134961906,0,0,0,1.378166667,6369,m,6271,front,21.10.20,0,0,0,0,0.446666667
DG3_F_7,DG3_F_6,DG3_F7_211020,DG3_F,0,0,0,1,5,3,y,y,Male,0.026666667,0,0,0,0,0,0,1.378166667,6369,m,6369,front,21.10.20,0,0,0,0,0.273333333
DG3_F_7,DG3_F_8,DG3_F7_211020,DG3_F,0,0,0,1,5,3,y,n,Male,0.003333333,0,0,0,0,0,0,1.378166667,6369,m,6369,front,21.10.20,0,0,0,0,0.23
DG3_F_7,DG3_F_9,DG3_F7_211020,DG3_F,0,0,0,1,5,3,y,y,Female,0.03,0,0,0,0,0,0,1.378166667,6369,m,6369,front,21.10.20,0,0,0,0,0.29
DG3_F_8,DG3_F_1,DG3_F8_221020,DG3_F,0,0,0,1,7,4,n,n,Male,0.04,0,0,0,0,0,0,5.026833333,6369,m,6271,side,22.10.20,0,0,0,0,0.39
DG3_F_8,DG3_F_10,DG3_F8_221020,DG3_F,0,0,0.558919423,1,7,4,y,y,Female,0.043333333,0,0,0,0,0,0,5.026833333,6369,m,6369,side,22.10.20,1,3,0.139729856,0.419189567,0.263333333
DG3_F_8,DG3_F_2,DG3_F8_221020,DG3_F,0,0,0,1,7,4,n,y,Male,0.06,80.52,16.01803654,0.266967276,1.56,0.310334538,0.005172242,5.026833333,6369,m,6271,side,22.10.20,0,0,0,0,0.38
DG3_F_8,DG3_F_3,DG3_F8_221020,DG3_F,0,0,0.139729856,1,7,4,n,n,Female,0.046666667,45.04,8.959915123,0.149331919,0.84,0.167103213,0.002785054,5.026833333,6369,m,6271,side,22.10.20,0,1,0,0.139729856,0.326666667
DG3_F_8,DG3_F_4,DG3_F8_221020,DG3_F,0,0,0,1,7,4,n,n,Female,0.096666667,69.8,13.88548125,0.231424688,1.68,0.334206426,0.005570107,5.026833333,6369,m,6271,side,22.10.20,0,0,0,0,0.41
DG3_F_8,DG3_F_5,DG3_F8_221020,DG3_F,0,1,0,1,7,4,n,y,Female,0.143333333,0,0,0,0,0,0,5.026833333,6369,m,6271,side,22.10.20,0,0,0,0,0.446666667
DG3_F_8,DG3_F_6,DG3_F8_221020,DG3_F,1,0,0,1,7,4,y,y,Male,0.026666667,13.28,2.641822221,0.04403037,0,0,0,5.026833333,6369,m,6369,side,22.10.20,0,0,0,0,0.273333333
DG3_F_8,DG3_F_7,DG3_F8_221020,DG3_F,0,0,0,1,7,4,y,y,Male,0.02,0,0,0,0,0,0,5.026833333,6369,m,6369,side,22.10.20,0,0,0,0,0.386666667
DG3_F_8,DG3_F_9,DG3_F8_221020,DG3_F,0,0,0,1,7,4,y,y,Female,0.03,0,0,0,0,0,0,5.026833333,6369,m,6369,side,22.10.20,0,0,0,0,0.29
DG3_F_9,DG3_F_1,DG3_F9_191020,DG3_F,0,0,0,1,1,1,n,n,Male,0.04,54.28,5.297590967,0.088293183,0,0,0,10.24616667,6369,f,6271,front,19.10.20,0,0,0,0,0.39
DG3_F_9,DG3_F_10,DG3_F9_191020,DG3_F,0,0,0,1,1,1,y,n,Female,0.043333333,83.68,8.166956745,0.136115946,0,0,0,10.24616667,6369,f,6369,front,19.10.20,0,0,0,0,0.263333333
DG3_F_9,DG3_F_2,DG3_F9_191020,DG3_F,1,1,0,1,1,1,n,n,Male,0.06,3,0.29296875,0.004882813,14.48,1.413211444,0.023553524,10.24616667,6369,f,6271,front,19.10.20,0,0,0,0,0.38
DG3_F_9,DG3_F_3,DG3_F9_191020,DG3_F,0,0,0,1,1,1,n,n,Female,0.046666667,197.04,19.23060656,0.320510109,1.44,0.140540365,0.002342339,10.24616667,6369,f,6271,front,19.10.20,0,0,0,0,0.326666667
DG3_F_9,DG3_F_4,DG3_F9_191020,DG3_F,0,0,0,1,1,1,n,n,Female,0.096666667,0,0,0,0,0,0,10.24616667,6369,f,6271,front,19.10.20,0,0,0,0,0.41
DG3_F_9,DG3_F_5,DG3_F9_191020,DG3_F,0,0,0,1,1,1,n,n,Female,0.143333333,20,1.951949509,0.032532492,4.44,0.433332791,0.007222213,10.24616667,6369,f,6271,front,19.10.20,0,0,0,0,0.446666667
DG3_F_9,DG3_F_6,DG3_F9_191020,DG3_F,0,0,0,1,1,1,y,n,Male,0.026666667,0,0,0,6.32,0.616816045,0.010280267,10.24616667,6369,f,6369,front,19.10.20,0,0,0,0,0.273333333
DG3_F_9,DG3_F_7,DG3_F9_191020,DG3_F,0,0,0,1,1,1,y,n,Male,0.02,0,0,0,0,0,0,10.24616667,6369,f,6369,front,19.10.20,0,0,0,0,0.386666667
DG3_F_9,DG3_F_8,DG3_F9_191020,DG3_F,0,0,0,1,1,1,y,n,Male,0.003333333,0,0,0,0,0,0,10.24616667,6369,f,6369,front,19.10.20,0,0,0,0,0.23
DG3_W_1,DG3_W_10,DG3_W1_201020,DG3_W,0,0,0,2,4,2,n,n,Female,0.123333333,26.48,1.324,0.022066667,0,0,0,20,6079,m,6073,front,20.10.20,0,0,0,0,0.35
DG3_W_1,DG3_W_2,DG3_W1_201020,DG3_W,0,0,0,2,4,2,y,y,Male,0.046666667,5.96,0.298,0.004966667,0,0,0,20,6079,m,6079,front,20.10.20,0,0,0,0,0.24
DG3_W_1,DG3_W_3,DG3_W1_201020,DG3_W,0,0,0,2,4,2,y,n,Female,0.033333333,61.48,3.074,0.051233333,0.96,0.048,8.00E-04,20,6079,m,6079,front,20.10.20,0,0,0,0,0.316666667
DG3_W_1,DG3_W_4,DG3_W1_201020,DG3_W,0,0,0.172850887,2,4,2,y,y,Female,0.01,13.84,0.692,0.011533333,0,0,0,20,6079,m,6079,front,20.10.20,0,1,0,0.172850887,0.17
DG3_W_1,DG3_W_5,DG3_W1_201020,DG3_W,0,0,0,2,4,2,y,n,Female,0.066666667,51.56,2.578,0.042966667,0,0,0,20,6079,m,6079,front,20.10.20,0,0,0,0,0.243333333
DG3_W_1,DG3_W_6,DG3_W1_201020,DG3_W,0,0,0,2,4,2,n,n,Male,0.036666667,48.96,2.448,0.0408,0,0,0,20,6079,m,6073,front,20.10.20,0,0,0,0,0.323333334
DG3_W_1,DG3_W_7,DG3_W1_201020,DG3_W,0,0,0,2,4,2,n,y,Male,0.09,29.68,1.484,0.024733333,0,0,0,20,6079,m,6073,front,20.10.20,0,0,0,0,0.286666667
DG3_W_1,DG3_W_8,DG3_W1_201020,DG3_W,0,0,0,2,4,2,n,n,Male,0.033333333,34.44,1.722,0.0287,0,0,0,20,6079,m,6073,front,20.10.20,0,0,0,0,0.186666667
DG3_W_1,DG3_W_9,DG3_W1_201020,DG3_W,0,0,0,2,4,2,n,n,Female,0.076666667,75.32,3.766,0.062766667,0,0,0,20,6079,m,6073,front,20.10.20,0,0,0,0,0.413333333
DG3_W_10,DG3_W_1,DG3_W10_221020,DG3_W,0,0,0,1,7,4,n,y,Male,0.03,0,0,0,0,0,0,1.878833333,6073,f,6079,side,22.10.20,0,0,0,0,0.253333333
DG3_W_10,DG3_W_2,DG3_W10_221020,DG3_W,0,0,0,1,7,4,n,y,Male,0.046666667,0,0,0,0,0,0,1.878833333,6073,f,6079,side,22.10.20,0,0,0,0,0.24
DG3_W_10,DG3_W_3,DG3_W10_221020,DG3_W,0,0,0,1,7,4,n,n,Female,0.033333333,34.92,18.58600195,0.309766699,1.36,0.723853455,0.012064224,1.878833333,6073,f,6079,side,22.10.20,0,0,0,0,0.316666667
DG3_W_10,DG3_W_4,DG3_W10_221020,DG3_W,0,0,0,1,7,4,n,y,Female,0.01,36.72,19.54404329,0.325734055,0,0,0,1.878833333,6073,f,6079,side,22.10.20,0,0,0,0,0.17
DG3_W_10,DG3_W_5,DG3_W10_221020,DG3_W,1,0,0,1,7,4,n,y,Female,0.066666667,55.64,29.61412224,0.493568704,0,0,0,1.878833333,6073,f,6079,side,22.10.20,0,0,0,0,0.243333333
DG3_W_10,DG3_W_6,DG3_W10_221020,DG3_W,0,0,0,1,7,4,y,n,Male,0.036666667,1.68,0.894171915,0.014902865,0,0,0,1.878833333,6073,f,6073,side,22.10.20,0,0,0,0,0.323333334
DG3_W_10,DG3_W_7,DG3_W10_221020,DG3_W,0,0,0,1,7,4,y,y,Male,0.09,0,0,0,0,0,0,1.878833333,6073,f,6073,side,22.10.20,0,0,0,0,0.286666667
DG3_W_10,DG3_W_8,DG3_W10_221020,DG3_W,0,0,0,1,7,4,y,n,Male,0.033333333,5.28,2.810254591,0.046837577,0,0,0,1.878833333,6073,f,6073,side,22.10.20,0,0,0,0,0.186666667
DG3_W_10,DG3_W_9,DG3_W10_221020,DG3_W,0,0,0,1,7,4,y,y,Female,0.076666667,45.88,24.41940921,0.406990154,0,0,0,1.878833333,6073,f,6073,side,22.10.20,0,0,0,0,0.413333333
DG3_W_2,DG3_W_1,DG3_W2_191020,DG3_W,0,0,0,1,1,1,y,n,Male,0.03,40.12,14.24631591,0.237438599,0,0,0,2.816166667,6079,m,6079,front,19.10.20,0,0,0,0,0.253333333
DG3_W_2,DG3_W_10,DG3_W2_191020,DG3_W,1,1,0,1,1,1,n,n,Female,0.123333333,19.12,6.789370893,0.113156182,0,0,0,2.816166667,6079,m,6073,front,19.10.20,0,0,0,0,0.35
DG3_W_2,DG3_W_3,DG3_W2_191020,DG3_W,0,0,0,1,1,1,y,n,Female,0.033333333,17.76,6.30644493,0.105107416,0,0,0,2.816166667,6079,m,6079,front,19.10.20,0,0,0,0,0.316666667
DG3_W_2,DG3_W_4,DG3_W2_191020,DG3_W,0,0,0,1,1,1,y,n,Female,0.01,44.68,15.86553826,0.264425638,0,0,0,2.816166667,6079,m,6079,front,19.10.20,0,0,0,0,0.17
DG3_W_2,DG3_W_5,DG3_W2_191020,DG3_W,0,0,0,1,1,1,y,n,Female,0.066666667,25.56,9.076167366,0.151269456,0,0,0,2.816166667,6079,m,6079,front,19.10.20,0,0,0,0,0.243333333
DG3_W_2,DG3_W_6,DG3_W2_191020,DG3_W,0,0,0,1,1,1,n,n,Male,0.036666667,63.64,22.59809433,0.376634906,0,0,0,2.816166667,6079,m,6073,front,19.10.20,0,0,0,0,0.323333334
DG3_W_2,DG3_W_7,DG3_W2_191020,DG3_W,0,0,0,1,1,1,n,n,Male,0.09,22.84,8.11031544,0.135171924,0,0,0,2.816166667,6079,m,6073,front,19.10.20,0,0,0,0,0.286666667
DG3_W_2,DG3_W_8,DG3_W2_191020,DG3_W,0,0,0.695894224,1,1,1,n,n,Male,0.033333333,35.6,12.64129727,0.210688288,0,0,0,2.816166667,6079,m,6073,front,19.10.20,2,2,0.347947112,0.347947112,0.186666667
DG3_W_2,DG3_W_9,DG3_W2_191020,DG3_W,0,0,0,1,1,1,n,n,Female,0.076666667,80.76,28.67727999,0.477954666,0,0,0,2.816166667,6079,m,6073,front,19.10.20,0,0,0,0,0.413333333
DG3_W_3,DG3_W_1,DG3_W3_231020,DG3_W,0,0,0,1,9,5,y,y,Male,0.03,0,0,0,0,0,0,0.566833333,6079,f,6079,side,23.10.20,0,0,0,0,0.253333333
DG3_W_3,DG3_W_10,DG3_W3_231020,DG3_W,0,0,0.363225442,1,9,5,n,y,Female,0.123333333,0,0,0,0,0,0,0.566833333,6079,f,6073,side,23.10.20,0,3,0,0.363225442,0.35
DG3_W_3,DG3_W_2,DG3_W3_231020,DG3_W,0,0,0,1,9,5,y,y,Male,0.046666667,0,0,0,0,0,0,0.566833333,6079,f,6079,side,23.10.20,0,0,0,0,0.24
DG3_W_3,DG3_W_4,DG3_W3_231020,DG3_W,0,0,0,1,9,5,y,y,Female,0.01,16.68,29.42663924,0.490443987,0,0,0,0.566833333,6079,f,6079,side,23.10.20,0,0,0,0,0.17
DG3_W_3,DG3_W_5,DG3_W3_231020,DG3_W,1,0,0,1,9,5,y,y,Female,0.066666667,17.48,30.83798884,0.513966481,0,0,0,0.566833333,6079,f,6079,side,23.10.20,0,0,0,0,0.243333333
DG3_W_3,DG3_W_6,DG3_W3_231020,DG3_W,0,0,0,1,9,5,n,n,Male,0.036666667,0,0,0,0,0,0,0.566833333,6079,f,6073,side,23.10.20,0,0,0,0,0.323333334
DG3_W_3,DG3_W_7,DG3_W3_231020,DG3_W,0,0,0.605375736,1,9,5,n,y,Male,0.09,0,0,0,0,0,0,0.566833333,6079,f,6073,side,23.10.20,1,4,0.121075147,0.484300589,0.286666667
DG3_W_3,DG3_W_8,DG3_W3_231020,DG3_W,0,0,0,1,9,5,n,y,Male,0.033333333,0,0,0,0,0,0,0.566833333,6079,f,6073,side,23.10.20,0,0,0,0,0.186666667
DG3_W_3,DG3_W_9,DG3_W3_231020,DG3_W,0,0,0.121075147,1,9,5,n,y,Female,0.076666667,29.68,52.3610703,0.872684505,0,0,0,0.566833333,6079,f,6073,side,23.10.20,0,1,0,0.121075147,0.413333333
DG3_W_4,DG3_W_1,DG3_W4_201020,DG3_W,0,0,0,1,3,2,y,n,Male,0.03,48.88,13.07592848,0.217932141,0,0,0,3.738166667,6079,f,6079,side,20.10.20,0,0,0,0,0.253333333
DG3_W_4,DG3_W_10,DG3_W4_201020,DG3_W,0,0,0,1,3,2,n,n,Female,0.123333333,1.76,0.470819029,0.007846984,0,0,0,3.738166667,6079,f,6073,side,20.10.20,0,0,0,0,0.35
DG3_W_4,DG3_W_2,DG3_W4_201020,DG3_W,0,0,0,1,3,2,y,y,Male,0.046666667,7.64,2.043782603,0.034063043,11.08,2.964019796,0.04940033,3.738166667,6079,f,6079,side,20.10.20,0,0,0,0,0.24
DG3_W_4,DG3_W_3,DG3_W4_201020,DG3_W,0,0,0,1,3,2,y,n,Female,0.033333333,34.28,9.170270631,0.152837844,1.88,0.502920326,0.008382005,3.738166667,6079,f,6079,side,20.10.20,0,0,0,0,0.316666667
DG3_W_4,DG3_W_5,DG3_W4_201020,DG3_W,0,0,0,1,3,2,y,n,Female,0.066666667,33.04,8.838557224,0.147309287,0,0,0,3.738166667,6079,f,6079,side,20.10.20,0,0,0,0,0.243333333
DG3_W_4,DG3_W_6,DG3_W4_201020,DG3_W,1,0,0,1,3,2,n,n,Male,0.036666667,91.56,24.49328993,0.408221499,0,0,0,3.738166667,6079,f,6073,side,20.10.20,0,0,0,0,0.323333334
DG3_W_4,DG3_W_7,DG3_W4_201020,DG3_W,0,0,0,1,3,2,n,y,Male,0.09,0,0,0,0,0,0,3.738166667,6079,f,6073,side,20.10.20,0,0,0,0,0.286666667
DG3_W_4,DG3_W_8,DG3_W4_201020,DG3_W,0,0,0,1,3,2,n,n,Male,0.033333333,49.88,13.3434393,0.222390655,0,0,0,3.738166667,6079,f,6073,side,20.10.20,0,0,0,0,0.186666667
DG3_W_4,DG3_W_9,DG3_W4_201020,DG3_W,0,0,0,1,3,2,n,n,Female,0.076666667,107.04,28.6343573,0.477239288,0,0,0,3.738166667,6079,f,6073,side,20.10.20,0,0,0,0,0.413333333
DG3_W_5,DG3_W_1,DG3_W5_211020,DG3_W,0,0,0,2,6,3,y,y,Male,0.03,3.4,3.613817539,0.060230292,0,0,0,0.940833333,6079,f,6079,side,21.10.20,0,0,0,0,0.253333333
DG3_W_5,DG3_W_10,DG3_W5_211020,DG3_W,1,0,0,2,6,3,n,n,Female,0.123333333,5.04,5.356953058,0.089282551,0,0,0,0.940833333,6079,f,6073,side,21.10.20,0,0,0,0,0.35
DG3_W_5,DG3_W_2,DG3_W5_211020,DG3_W,0,0,0,2,6,3,y,y,Male,0.046666667,0,0,0,0,0,0,0.940833333,6079,f,6079,side,21.10.20,0,0,0,0,0.24
DG3_W_5,DG3_W_3,DG3_W5_211020,DG3_W,0,1,0,2,6,3,y,n,Female,0.033333333,11.4,12.11691763,0.201948627,0,0,0,0.940833333,6079,f,6079,side,21.10.20,0,0,0,0,0.316666667
DG3_W_5,DG3_W_4,DG3_W5_211020,DG3_W,0,0,0,2,6,3,y,y,Female,0.01,33.28,35.37289638,0.589548273,0,0,0,0.940833333,6079,f,6079,side,21.10.20,0,0,0,0,0.17
DG3_W_5,DG3_W_6,DG3_W5_211020,DG3_W,0,0,0,2,6,3,n,n,Male,0.036666667,6.44,6.844995574,0.11408326,0,0,0,0.940833333,6079,f,6073,side,21.10.20,0,0,0,0,0.323333334
DG3_W_5,DG3_W_7,DG3_W5_211020,DG3_W,0,0,0,2,6,3,n,y,Male,0.09,0,0,0,0,0,0,0.940833333,6079,f,6073,side,21.10.20,0,0,0,0,0.286666667
DG3_W_5,DG3_W_8,DG3_W5_211020,DG3_W,0,0,0,2,6,3,n,n,Male,0.033333333,12.52,13.30735164,0.221789194,0,0,0,0.940833333,6079,f,6073,side,21.10.20,0,0,0,0,0.186666667
DG3_W_5,DG3_W_9,DG3_W5_211020,DG3_W,0,0,0,2,6,3,n,y,Female,0.076666667,27.2,28.91054031,0.481842339,0,0,0,0.940833333,6079,f,6073,side,21.10.20,0,0,0,0,0.413333333
DG3_W_6,DG3_W_1,DG3_W6_231020,DG3_W,0,0,0,2,10,5,n,y,Male,0.03,4.92,1.620820293,0.027013672,0,0,0,3.0355,6073,m,6079,front,23.10.20,0,0,0,0,0.253333333
